,p,q,d,s,t,AIC,BIC,HQIC,LLF,MAE,MSE,SSE
169,0,1,1,3,12,328.6415054347513,353.5960777657029,338.4566644056793,-158.32075271737565,0.2964154100555882,0.6211435629907083,294.4220488575957
170,0,1,1,4,8,369.2321096360737,398.3457773555172,380.68312843548966,-177.61605481803684,0.3116409158519791,0.6306436955142274,298.9251116737438
171,0,1,1,4,9,329.85459593059477,358.9682636500383,341.30561473001075,-157.92729796529738,0.2959162556524543,0.6209942362111438,294.3512679640822
172,0,1,1,4,10,363.8673494305941,392.98101715003764,375.3183682300101,-174.93367471529706,0.3086114550990215,0.6293077537142228,298.2918752605416
173,0,1,1,4,11,374.1051666595916,403.2188343790351,385.55618545900757,-180.0525833297958,0.31252836905480463,0.6319957658629328,299.56599301903015
174,0,1,1,4,12,321.4702695883008,350.58393730774435,332.9212883877168,-153.7351347941504,0.29418333121096424,0.619031167116315,293.4207732131333
175,0,1,2,0,8,386.66499419293643,403.30137574690417,393.2084335068884,-189.33249709646822,0.3161941540566291,0.6369491832977207,301.91391288311956
176,0,1,2,0,9,386.66499419293643,403.30137574690417,393.2084335068884,-189.33249709646822,0.3161941540566291,0.6369491832977207,301.91391288311956
177,0,1,2,0,10,386.66499419293643,403.30137574690417,393.2084335068884,-189.33249709646822,0.3161941540566291,0.6369491832977207,301.91391288311956
178,0,1,2,0,11,386.66499419293643,403.30137574690417,393.2084335068884,-189.33249709646822,0.3161941540566291,0.6369491832977207,301.91391288311956
179,0,1,2,0,12,386.66499419293643,403.30137574690417,393.2084335068884,-189.33249709646822,0.3161941540566291,0.6369491832977207,301.91391288311956
180,0,1,2,1,8,387.55769975698183,408.3531766994415,395.7369988994218,-188.77884987849092,0.31590365426220934,0.6366521432975335,301.7731159230309
181,0,1,2,1,9,388.64692781508097,409.44240475754066,396.82622695752093,-189.32346390754049,0.3162179579721951,0.6369439281363466,301.9114219366283
182,0,1,2,1,10,384.3280495121326,405.1235264545923,392.5073486545726,-187.1640247560663,0.3152818654439859,0.6357781776232982,301.3588561934434
183,0,1,2,1,11,383.71929200624095,404.51476894870063,391.8985911486809,-186.85964600312047,0.314540188151111,0.6356130612117433,301.28059101436634
184,0,1,2,1,12,359.0558514328967,379.8513283753564,367.23515057533666,-174.52792571644835,0.3067643864305817,0.6291819528718166,298.23224566124105
185,0,1,2,2,8,386.65791609906296,411.61248843001454,396.47307506999095,-187.32895804953148,0.31564949288775324,0.6358763477502746,301.4053888336301
186,0,1,2,2,9,345.694528962842,370.6491012937936,355.50968793377,-166.847264481421,0.30130134986531304,0.625278475304671,296.381997294414
187,0,1,2,2,10,385.4137737506276,410.3683460815792,395.2289327215556,-186.7068868753138,0.31607782491672826,0.635537878807071,301.24495455455167
188,0,1,2,2,11,382.42191122623797,407.37648355718954,392.23707019716596,-185.21095561311898,0.3148170876928288,0.6347164713858241,300.85560743688063
189,0,1,2,2,12,348.7570444517753,373.7116167827269,358.5722034227033,-168.37852222588765,0.3039854593419165,0.6260171889834558,296.73214757815805
190,0,1,2,3,8,369.23773103821253,398.35139875765606,380.6887498376285,-177.61886551910627,0.311401292840208,0.6306426249812314,298.9246042411037
191,0,1,2,3,9,347.6839458833922,376.7976136028357,359.1349646828082,-166.8419729416961,0.301261819985686,0.6252764237095642,296.3810248383334
192,0,1,2,3,10,363.9272163156448,393.0408840350883,375.37823511506076,-174.9636081578224,0.3086051121118593,0.6293220659525806,298.2986592615232
193,0,1,2,3,11,380.99264812610267,410.1063158455462,392.44366692551864,-183.49632406305133,0.314211272371134,0.6337993354820857,300.4208850185086
194,0,1,2,3,12,330.62535204490547,359.739019764349,342.07637084432145,-158.31267602245273,0.2964464395571717,0.6211415508202806,294.421095088813
195,0,1,2,4,8,371.1264761958407,404.3992393037762,384.2133548237447,-177.56323809792036,0.31154823191168496,0.6306148659332369,298.9114464523543
196,0,1,2,4,9,331.74901045026934,365.0217735582048,344.8358890781733,-157.87450522513467,0.29560480975564163,0.6209637736251631,294.3368286983273
197,0,1,2,4,10,365.86712589655303,399.1398890044885,378.954004524457,-174.93356294827652,0.30861107967658735,0.6293075512148185,298.29177927582396
198,0,1,2,4,11,376.1014399809538,409.37420308888926,389.18831860885774,-180.0507199904769,0.31250368187183114,0.6319943501280428,299.5653219606923
199,0,1,2,4,12,323.4692042244547,356.7419673323902,336.55608285235866,-153.73460211222735,0.2941870853154508,0.6190298893408148,293.4201675475462
200,0,1,3,0,8,383.46253086182355,404.25800780428324,391.6418300042635,-186.73126543091178,0.31680766845094577,0.6355397413804104,301.2458374143145
201,0,1,3,0,9,383.46253086182355,404.25800780428324,391.6418300042635,-186.73126543091178,0.31680766845094577,0.6355397413804104,301.2458374143145
202,0,1,3,0,10,383.46253086182355,404.25800780428324,391.6418300042635,-186.73126543091178,0.31680766845094577,0.6355397413804104,301.2458374143145
203,0,1,3,0,11,383.46253086182355,404.25800780428324,391.6418300042635,-186.73126543091178,0.31680766845094577,0.6355397413804104,301.2458374143145
204,0,1,3,0,12,383.46253086182355,404.25800780428324,391.6418300042635,-186.73126543091178,0.31680766845094577,0.6355397413804104,301.2458374143145
