"","anomtmed_gral","media_movil"
"278",0.172500000000003,0.199679487179488
"279",0.282499999999999,0.19
"280",-0.127499999999998,0.109166666666668
"281",-0.311249999999998,-0.0520833333333321
"282",0.011250000000004,-0.142499999999997
"283",-0.0500000000000007,-0.116666666666665
"284",0.3448717948718,0.102040598290601
"285",0.0282051282051263,0.107692307692308
"286",0.353846153846153,0.242307692307693
"287",0.432051282051283,0.271367521367521
"288",0.0115384615384606,0.265811965811965
"289",0.164999999999999,0.202863247863248
"290",0.2225,0.13301282051282
"291",0.282499999999999,0.223333333333333
"292",0.122500000000002,0.209166666666667
"293",-0.0112499999999969,0.131250000000001
"294",0.011250000000004,0.0408333333333365
"295",0.5,0.166666666666669
"296",0.194871794871798,0.235373931623934
"297",0.578205128205127,0.424358974358975
"298",0.703846153846154,0.492307692307693
"299",0.482051282051284,0.588034188034188
"300",0.261538461538461,0.482478632478633
"301",0.414999999999999,0.386196581196581
"302",0.2225,0.299679487179487
"303",-0.0175000000000018,0.206666666666666
"304",-0.277499999999996,-0.024166666666666
"305",-0.311249999999998,-0.202083333333332
"306",-0.538749999999997,-0.37583333333333
"307",-0.149999999999999,-0.333333333333331
"308",0.0448717948717992,-0.214626068376065
"309",0.228205128205126,0.0410256410256421
"310",0.253846153846155,0.175641025641026
"311",0.132051282051286,0.204700854700855
"312",-0.238461538461539,0.0491452991453004
"313",0.014999999999997,-0.0304700854700855
"314",-0.527499999999998,-0.250320512820513
"315",-0.317500000000003,-0.276666666666668
"316",-0.227499999999996,-0.357499999999999
"317",-0.211249999999996,-0.252083333333331
"318",-0.188749999999999,-0.209166666666664
"319",-0.0999999999999979,-0.166666666666664
"320",-0.805128205128202,-0.364626068376066
"321",-0.0717948717948751,-0.325641025641025
"322",-0.296153846153846,-0.391025641025641
"323",-0.417948717948715,-0.261965811965812
"324",-0.688461538461539,-0.467521367521366
"325",-0.535000000000002,-0.547136752136752
"326",-0.527499999999998,-0.583653846153846
"327",-0.617500000000003,-0.560000000000001
"328",-0.227499999999996,-0.457499999999999
"329",-0.261249999999997,-0.368749999999999
"330",-0.138749999999998,-0.209166666666664
"331",0.0500000000000007,-0.116666666666665
"332",-0.205128205128201,-0.0979594017093994
"333",0.128205128205128,-0.00897435897435746
"334",0.203846153846154,0.0423076923076936
"335",0.0320512820512846,0.121367521367522
"336",0.0115384615384606,0.0824786324786331
"337",0.464999999999996,0.169529914529914
"338",0.522500000000001,0.333012820512819
"339",0.532499999999999,0.506666666666665
"340",0.322500000000005,0.459166666666668
"341",0.138750000000002,0.331250000000002
"342",0.0612500000000011,0.174166666666669
"343",-0.399999999999999,-0.0666666666666653
"344",0.244871794871798,-0.031292735042733
"345",0.0282051282051263,-0.0423076923076913
"346",0.00384615384615472,0.0923076923076932
"347",-0.217948717948715,-0.0619658119658114
"348",-0.138461538461538,-0.117521367521366
"349",0.114999999999998,-0.080470085470085
"350",0.2225,0.0663461538461535
"351",0.132499999999997,0.156666666666665
"352",-0.277499999999996,0.0258333333333335
"353",0.188750000000002,0.0145833333333343
"354",0.011250000000004,-0.02583333333333
"355",0,0.0666666666666688
"356",-0.00512820512820156,0.00204059829060081
"357",-0.121794871794872,-0.0423076923076913
"358",-0.496153846153847,-0.207692307692307
"359",-0.567948717948715,-0.395299145299145
"360",-0.38846153846154,-0.484188034188034
"361",-0.335000000000003,-0.430470085470086
"362",-0.577499999999999,-0.433653846153847
"363",-0.717500000000003,-0.543333333333335
"364",-0.927499999999997,-0.740833333333333
"365",-0.261249999999997,-0.635416666666666
"366",-0.0887499999999974,-0.42583333333333
"367",0.0500000000000007,-0.0999999999999979
"368",0.144871794871801,0.0353739316239346
"369",0.128205128205128,0.10769230769231
"370",-0.646153846153847,-0.124358974358973
"371",-0.617948717948716,-0.378632478632478
"372",-0.188461538461539,-0.484188034188034
"373",-0.235000000000003,-0.347136752136752
"374",-0.427499999999998,-0.283653846153847
"375",-0.217500000000001,-0.293333333333334
"376",-0.727499999999996,-0.457499999999998
"377",-0.211249999999996,-0.385416666666664
"378",-0.0387499999999967,-0.325833333333329
"379",0.25,2.36847126835795e-15
"380",-0.0551282051282023,0.0520405982906003
"381",0.228205128205126,0.141025641025641
"382",-0.0961538461538467,0.0256410256410255
"383",0.232051282051284,0.121367521367521
"384",0.0615384615384613,0.0658119658119662
"385",0.664999999999999,0.319529914529915
"386",-0.0274999999999999,0.23301282051282
"387",0.732499999999998,0.456666666666666
"388",0.322500000000005,0.342500000000001
"389",-0.311249999999998,0.247916666666669
"390",0.261250000000004,0.0908333333333372
"391",-0.0500000000000007,-0.0333333333333314
"392",-0.00512820512820156,0.0687072649572672
"393",0.328205128205127,0.0910256410256416
"394",0.353846153846153,0.225641025641026
"395",-0.317948717948715,0.121367521367522
"396",-0.0384615384615401,-0.000854700854700852
"397",0.164999999999999,-0.0638034188034187
"398",0.172500000000003,0.0996794871794873
"399",0.082499999999996,0.139999999999999
"400",0.572500000000005,0.275833333333335
"401",-0.0112499999999969,0.214583333333335
"402",0.361250000000002,0.307500000000003
"403",0.850000000000001,0.400000000000002
"404",0.144871794871801,0.452040598290601
"405",0.278205128205126,0.424358974358976
"406",0.00384615384615472,0.142307692307694
"407",0.0320512820512846,0.104700854700855
"408",0.161538461538459,0.0658119658119662
"409",0.0649999999999977,0.0861965811965805
"410",-0.127499999999998,0.0330128205128197
"411",0.182499999999997,0.0399999999999991
"412",0.322500000000005,0.125833333333335
"413",0.588750000000005,0.364583333333336
"414",0.811250000000001,0.57416666666667
"415",0.650000000000002,0.683333333333336
"416",0.8448717948718,0.768707264957268
"417",0.928205128205125,0.807692307692309
"418",0.803846153846152,0.858974358974359
"419",0.632051282051286,0.788034188034188
"420",1.41153846153846,0.949145299145299
"421",0.814999999999998,0.952863247863248
"422",1.2725,1.16634615384615
"423",1.5325,1.20666666666667
"424",0.672500000000003,1.15916666666667
"425",0.538750000000004,0.914583333333335
"426",0.261250000000004,0.490833333333337
"427",0.199999999999999,0.333333333333336
"428",0.5948717948718,0.352040598290601
"429",0.228205128205126,0.341025641025642
"430",0.153846153846153,0.325641025641026
"431",-0.217948717948715,0.0547008547008545
"432",0.0615384615384613,-0.00085470085470026
"433",-0.335000000000003,-0.163803418803419
"434",-0.127499999999998,-0.133653846153846
"435",-0.617500000000003,-0.360000000000001
"436",0.122500000000002,-0.2075
"437",-0.0112499999999969,-0.168749999999999
"438",-0.0387499999999967,0.0241666666666696
"439",0.650000000000002,0.200000000000003
"440",0.394871794871801,0.335373931623935
"441",0.128205128205128,0.391025641025643
"442",0.353846153846153,0.292307692307694
"443",-0.167948717948715,0.104700854700855
"444",-0.188461538461539,-0.00085470085470026
"445",-0.885000000000002,-0.413803418803418
"446",-0.2775,-0.450320512820513
"447",0.082499999999996,-0.360000000000002
"448",-0.477499999999996,-0.224166666666666
"449",-0.0112499999999969,-0.135416666666665
"450",-0.0387499999999967,-0.17583333333333
"451",0.0500000000000007,2.36847465648974e-15
"452",0.0448717948717992,0.0187072649572677
"453",0.0282051282051263,0.0410256410256421
"454",-0.346153846153847,-0.0910256410256404
"455",0.232051282051284,-0.0286324786324788
"456",0.0615384615384613,-0.0175213675213672
"457",0.214999999999996,0.169529914529914
"458",0.7225,0.333012820512819
"459",0.332499999999996,0.423333333333331
"460",0.272500000000004,0.4425
"461",0.0887500000000045,0.231250000000002
"462",0.561250000000001,0.307500000000003
"463",0.350000000000001,0.333333333333336
"464",0.944871794871798,0.618707264957267
"465",0.528205128205126,0.607692307692309
"466",-0.046153846153846,0.475641025641026
"467",0.332051282051285,0.271367521367522
"468",0.46153846153846,0.2491452991453
"469",0.314999999999998,0.369529914529914
"470",1.0225,0.599679487179486
"471",0.382499999999997,0.573333333333332
"472",0.672500000000003,0.6925
"473",0.888750000000002,0.647916666666667
"474",0.0612500000000011,0.540833333333335
"475",NA,NA
"476",NA,NA
"477",NA,NA
"478",NA,NA
"479",NA,NA
"480",NA,NA
